url,prodi,kata_kunci,judul,abstrak
http://jurusan.tik.pnj.ac.id/repositori/dok/30,TI,"black-box testing, laravel, prototype, seleksi penerimaan mahasiswa baru, sistem pendukung keputusan, simple additive weighting (saw)",sistem penunjang keputusan seleksi penerimaan mahasiswa baru berdasarkan nilai rapor menggunakan metode simple additive weighting method,"setiap tahunnya politeknik negeri jakarta (pnj) melakukan seleksi penerimaan mahasiswa baru. seleksi penerimaan ini diharapkan dapat mendapatkan mahasiswa yang berprestasi akademik tinggi dan diprediksi berhasil menyelesaikan studi dengan tepat waktu. seleksi penerimaan mahasiswa baru dilakukan dengan dua cara yaitu ujian tulis dan menggunakan nilai rapor. seleksi penerimaan mahasiswa baru dengan menggunakan nilai rapor siswa dari semester satu sampai semester lima. dalam melakukan proses seleksi penerimaan mahasiswa baru, pnj masih melakukannya secara manual sehingga cenderung memakan waktu yang lama. maka dari itu, dibuatlah sistem pendukung keputusan untuk membantu menyeleksi mahasiswa baru. dalam penelitian ini, dilakukan seleksi penerimaan mahasiswa baru menggunakan metode simple additive weigthing. metode pengembangan sistem yang digunakan adalah metode prototype. sistem dibangun dengan framework laravel serta postgresql sebagai database. dilakukan dua pengujian, yaitu pengujian fungsional sistem dan pengujian akurasi hasil perhitungan metode simple additive weighting pada sistem. pengujian fungsional sistem menggunakan teknik black-box testing dengan pendekatan alpha testing."
http://jurusan.tik.pnj.ac.id/repositori/dok/35,TI,"optical character recognition (ocr),tesseract, surat keterangan, kelurahan",rancang bangun aplikasi pengajuan surat keterangan warga dengan optical character recognition berbasis android mobile,"kelurahan cipinang cempedak merupakan salah satu unsur pemerintah dan termasuk ke dalam perangkat daerah yang berperan sebagai penyedia layanan untuk masyarakat dilingkungannya. salah satu jenis pelayanan yang ada pada kelurahan cipinang cempedak yaitu pembuatan surat keterangan. surat keterangan merupakan salah satu jenis surat yang dikelurkan oleh kelurahan dan memiliki keterkaitan dengan surat pengantar rt dan rw sebagai persyaratan untuk pembuatannya. dalam proses pembuatanya, masyarakat masih harus menempuh serangkaian proses manual yang mengakibatkan efisiensi waktu berkurang. pada sisi rt/rw juga ditemukan beberapa kekurangan seperti pencatatan dan pendataan pembuatan surat pengantar yang masih dilakukan di buku tulis. penerapan aplikasi pengajuan surat keterangan masyarakat pada rangkaian proses pembuatan surat keterangan di kelurahan, tentu akan meningkatkan efisiensi waktu, biaya dan tenaga. aplikasi ini dapat melakukan distribusi persetujuan surat secara otomatis di setiap rangkaian prosesnya. pengajuan buat surat keterangan dan pengumpulan berkas persyaratannya dapat dilakukan secara online oleh masyarakat. pihak rt, rw dan kelurahan dapat melakukan pemeriksaan dan proses persetujuan permohonan dari masyarakat secara online. aplikasi ini mengimplementasikan optical character recognition (ocr) berbasiskan tesseract untuk mempersingkat proses pengisian biodata dan pelampiran berkas-berkas dari masyarakat yang dibutuhkan untuk pembuatan surat keterangan. fitur ini memiliki tingkat keakuratan sekitar 77 – 98.5%. semua fitur yang ada pada aplikasi ini dapat meningkatkan kualitas pelayanan kelurahan untuk masyarakatnya khusunya di bidang persuratan."
http://jurusan.tik.pnj.ac.id/repositori/dok/36,TI,"levenshtein distance, edit distance, persuratan",sistem deteksi kesalahan ejaan katadalam penulisan surat menggunakan algoritmalevenshtein distance,"sebagian besar aktifitas yang dilakukan dalam kelurahan cipinang cempedak yaitu melakukan persuratan, baik persuratan internal, eksternal maupun pengurusan surat penghantar direktorat jendral kependudukan dan pencatatan sipil (dukcapil). kesalahan penulisan dan control pengecekan bahasa yang baik dan benar dalam pembuatan surat masih dilakukan secara manual, dengan kondisi seperti ini akan menghabiskan banyak waktu. di era teknologi yang kian maju seperti sekarang ini. kesalahan yang pada umumnya disebabkan kedekatan letak keyboard, slip jari, ataupun karena dua karakter yang letaknya tertukar, sehingga ketika pengguna membuat surat, isi dari surat tersebut tidak sesuai. penelitian ini bertujuan mendeteksi kesalahan ejaan kata dalam pembuatan surat yang berpacu dengan kbbi (kamus besar bahasa indonesia) menggunakan algoritma levenshtein distance. total kata yang digunakan dalam penelitian ini sebanyak 43337. ketika terjadi kesalahan kata algoritma ini langsung mencocokan kata tersebut kedalam query dengan konsep insertion, substitution, dan deletion untuk mendapatkan nilai edit yang sama, nilai edit yang dihasilkan berpengaruh terhadap nilai threshold yang ditentukan. hasil penelitian menunjukan bahwa semakin kecil nilai threshold yang diberikan menghasilkan rata rata recall sebesar 91.11% dan semakin besar nilai threshold yang diberikan menghasilkan rata rata recall 77.75%."
http://jurusan.tik.pnj.ac.id/repositori/dok/38,TI,"android, kompensasi, mahasiswa,jtik pnj.",rancang bangun aplikasi e-kompen berbasis android,"penelitian ini membahas tentang pengembangan aplikasi e-kompen jurusan teknik informatika dan komputer pnj (jtik pnj) yang memiliki permasalah kompensasi tiap tahun nya seperti mahasiswa yang ingin melakukan kompensasi diharuskan mengambil kertas, mengisi kompen sendiri dan meminta verifikasi kepada pengawas yang mengamati jalan nya kompensasi mahasiswa,agar mahasiswa dapat point sehingga dapat melunasi kompensasi mereka dari kasus keterlambatan perkuliahan yang meraka buat. aplikasi berbasisi android ini dibuat agar mempermudah mahasiswa dalam mengambil pekerjaan kompensasi yang mereka jalani dan bisa di akses melalui smartphone.mahasiswa akan memiliki akun, akun mahasiswa adalah berupa id dengan nim yang telah didaftarkan oleh admin dan password yang di daftarkan oleh mahasiswa yang bersangkutan melalui smartphone android mereka."
http://jurusan.tik.pnj.ac.id/repositori/dok/40,TI,"android, haversine, simple additive weighting, sistem informasi manajemen les privat",rekomendasi guru terbaik dan terdekat menggunakan algoritma harvesine dan metode simple additive weighting pada modul siswa,"pencarian guru privat masih dilakukan secara manual, sehingga terkadang adanya kendala untuk menemukan guru sesuai dengan kriteria yang diinginkan murid. absensi siswa untuk siswa yang rutin mengikuti les private juga masih dilakukan secara manual dengan murid dan siswa menandatangani absen tersebut setiap melakukan les private dan pembayaran dihitung dari absen yang sudah diisi. penelitian ini untuk mengimplementasikan algoritma haversine dan metode simple adaptive weighting untuk merekomendasi murid yang ingin mencari guru privat terdekat dan sesuai dengan kriteria yang diinginkan. selain itu, terdapat juga absen online menggunakan teknologi barcode dalam aplikasi easy private. aplikasi easy private juga dapat memberikan saran guru dengan jarak terdekat sesuai dengan kebutuhan murid,. berdasarkan pengujian algoritma haversine mendekati nilai 100% dan nilai akurasi metode saw untuk pengujian kasus 1 menghasilkan akurasi sebesar 87.5%, pengujian kasus 2 sebesar 100% dan pengujian kasus 3 sebesar 100%. perbedaan tingkat akurasi tersebut dikarenakan perbedaan bobot kriteria. pengembangan penelitian selanjutnya dapat dilakukan dengan memperhatikan hambatan jarak dan arah perjalan untuk menghitung jarak yang lebih akurat. selain itu, dalam rangka peningkatan aplikasi easy private berdasarkan hasil user acceptance test, sebaiknya diadakan pelatihan untuk mengoperasikan sistem agar pengguna tidak mengalami kendala"
http://jurusan.tik.pnj.ac.id/repositori/dok/50,TI,"black box testing, java, metode profile matching, spring boot, postgresql, website",implementasi metode profile matching pada rancang bangun sistem aplikasi pencarian bengkel mobil berbasis website,"di kota besar seperti dki jakarta, mobil merupakan salah satu pilihan utama transportasi pribadi yang diminati masyarakat. semakin banyaknya pengguna kendaraan mobil di dki jakarta maka semakin banyak pula kendaraan yang memerlukan pemeliharaan dan perbaikan. oleh karena itu, berdasarkan masalah tersebut, perlu dirancang sebuah sistem aplikasi pencarian bengkel mobil terdekat berbasis website sesuai dengan masalah yang dialami pengendara yang dapat menyediakan layanan servis ditempat untuk pengendara mobil serta mengimplementasikan sistem pendukung keputusan dalam proses seleksi pendaftaran bengkel. metode sistem pendukung keputusan yang digunakan adalah metode profile matching. metode ini diimplementasikan untuk proses pendaftaran bengkel pada sistem aplikasi pencarian bengkel mobil berbasis website. aplikasi ini juga dirancang agar mitra bengkel dapat menerima order servis dan melihat detail order servis pengendara mobil. aplikasi ini dibangun menggunakan bahasa pemograman java dengan framework spring boot dan database postgresql. teknik pengujian yang digunakan dalam penelitian ini adalah black box testing dan white box testing. hasil black box testing menunjukkan bahwa semua fitur dalam aplikasi pencarian bengkel terdekat berbasis website dapat berjalan sesuai rencana dengan keberhasilan sistem sebesar 100%. serta, pengujian metode profile matching dalam sistem berjalan sesuai rencana dengan keberhasilan sebesar 100%."
http://jurusan.tik.pnj.ac.id/repositori/dok/51,TI,"alpha testing, android, haversine formula, postgresql, react native",implementasi haversine formula pada rancang bangun sistem aplikasi pencarian bengkel mobil berbasis android,"banyak pengguna mobil yang mengalami kendala dalam perjalanan berupa kecelakaan atau mengalami kerusakan mendadak seperti ban mobil bocor, ban mobil kempes, dan kampas rem mobil habis. pada kondisi darurat tersebut, maka pengguna mobil akan mencari bengkel terdekat dengan posisi pengguna. namun, terkadang sulit ditemukan bengkel terdekat yang sesuai dengan kendala yang dialami. berdasarkan permasalahan tersebut maka dibangun aplikasi pencarian bengkel mobil terdekat berbasis android dengan mengimplementasikan metode haversine formula. dengan aplikasi ini pengendara dapat mencari bengkel mobil terdekat berdasarkan jarak dan kendala mobil. selain itu, pengendara juga dapat memesan servis ditempat dan montir dari bengkel akan mendatangi lokasi pengendara. aplikasi ini dibangun menggunakan framework react native dengan basis data postgresql. dalam pengujiannya, aplikasi ini menggunakan alpha testing dan hasil pengujian 100%. berdasarkan analisis jarak haversine yang dilakukan, perhitungan dengan haversine formula lebih tepat dan akurat jika membandingkannya dengan google maps yang mengukur jarak antara dua titik, karena haversine formula tidak memperhitungkan rute perjalanan, tetapi memperhitungkan jarak berdasarkan panjang garis lurus antara dua titik tanpa mengabaikan kelengkungan bumi."
http://jurusan.tik.pnj.ac.id/repositori/dok/52,TI,"platform, lomba, sentralisasi, android, flutter",competition arena: aplikasi sentralisasi informasi lomba berbasis android,"lomba adalah ajang di mana orang berkompetisi untuk membuktikan profisiensi kemampuannya dengan orang lain yang memiliki kemampuan yang sama. namun kegiatan ini sering terkendala dengan sulitnya memasarkan lomba ke peminat dan proses pendaftaran calon peserta. diketahui 77.4% dari populasi mahasiswa tertarik mengikuti lomba. 66.7% dari populasi tersebut menyatakan kesulitan mencari lomba yang tersedia. 93.8% dari yang kesulitan tersebut menyatakan informasi – informasi lomba masih sulit ditemukan. 50% dari populasi yang menyatakan sulit mencari lomba menyatakan pula sulit mencari lomba untuk regional masing – masing. selain itu, masalah lain yang muncul adalah pelacakan statistik – statistik juara lomba. belum ada institusi yang menyediakan platform untuk mengakses rekap data mahasiswa dan perguruan tinggi yang menjadi juara dalam berbagai macam lomba. aplikasi ini dikembangkan dengan tujuan dapat membantu proses penyelenggaraan lomba dan perekapan peserta lomba serta menyediakan statistik untuk para peserta yang terdaftar di dalam platform ini. aplikasi dikembangkan untuk android menggunakan bahasa flutter agar mudah untuk dikembangkan."
http://jurusan.tik.pnj.ac.id/repositori/dok/55,TI,"critical path method, deadline, jalur kritis, manajemen proyek, penjadwalan, tugas, waktu",sistem manajemen proyek berbasis website menggunakan metode critical path method (cpm),"sebuah perusahaan agensi kreatif bergerak dibidang pembuatan desain dan konten video menangani cukup banyak proyek dari beberapa klien, namun belum memiliki sistem informasi yang memadai untuk mengelola proyek. untuk itu diperlukan sebuah sistem manajemen proyek untuk menyelesaikan permasalahan tersebut. sistem manajemen proyek pada penelitian ini akan berfokus pada penjadwalan serta menunjukkan perkiraan waktu yang realistis untuk setiap tahapan pada proyek serta pembagian tugas kepada karyawan. metode yang digunakan untuk penentuan waktu terbaik penyelesaian proyek yaitu dengan critical path method (cpm) yang digunakan untuk menghitung waktu serta durasi pengerjaan proyek supaya proyek yang ditangani dapat diselesaikan sesuai deadline. metode critical path method (cpm) dipilih karena keuntungannya menyediakan jadwal empiris yang cocok untuk penjadwalan dan mengelola setiap tahapan disemua pengerjaan proyek. penelitian ini bertujuan untuk mengetahui durasi waktu pengerjaan dan critical path dengan metode critical path method (cpm) pada proyek desain notebook. dengan menggunakan metode cpm ditemukan durasi waktu 38 minggu untuk penyelesaiaan proyek desain notebook lebih efektif dari prediksi awal yaitu 39 minggu dengan hasil presentasi keberhasilan pengujian sebesar 90%."
http://jurusan.tik.pnj.ac.id/repositori/dok/56,TI,"easy private, efektif, efisien, laravel, pengajar privat, profilel matching, video microteaching",penerimaan guru privat modul admin menggunakan metode profile matching,"belajar les privat adalah salah satu kebutuhan yang sangat diminati oleh banyak siswa. banyak permintaan siswa yang ingin les privat sehingga dibutuhkan pemilihan pengajar sesuai dengan kebutuhan siswa. proses pemilihan pengajar sangat penting agar siswa mendapatkan pengajar sesuai dengan kebutuhannya. oleh karena itu, hadir aplikasi easy private yang merupakan aplikasi berbasis website untuk memudahkan pemilihan guru privat menjadi efektif dan efisien. sistem ini menggunakan algoritma profile matching yang mempunyai kemampuan untuk menyeleksi berdasarkan nilai target yang sesuai (cocok). sistem dibangun berbasis website dan menggunakan framework laravel. kriteria yang menjadi pertimbangan dalam pemilihan pengajar privat yaitu pengalaman mengajar, video microteaching, nilai akhir ipk, usia, dan ketersediaan jumlah mata pelajaran yang diampu. sistem akan memberikan ranking kepada pengajar berdasarkan nilai yang didapat pengajar sehingga dapat digunakan untuk pemilihan pengajar privat."
http://jurusan.tik.pnj.ac.id/repositori/dok/57,TI,"analytical hierarchical process, qr code, penggajian, sistem pendukung keputusan",sistem informasi penilaian pegawai dan manajemen kepegawaian berbasis website,"sistem pendukung keputusan (spk) adalah sistem yang menyediakan serta memproses informasi yang menjadikan proses pembuatan keputusan menjadi lebih produktif, dinamis, dan objektif. pada penelitian ini, akan dibuat spk dengan metode analytical hierarchical process (ahp) untuk melakukan evaluasi kinerja pegawai dan sistem manajemen kepegawaian berbasis website. ahp adalah metode dss yang dapat memecah permasalahan yang kompleks dalam situasi yang tidak terstruktur dengan membentuk susunan hierarki. penelitian ini dilakukan pada sebuah perusahaan yang bergerak di bidang agensi kreatif yang memproduksi berbagai konten untuk social media, seperti video, desain dan motion graphic. selama ini perusahaan hanya menggunakan absensi secara manual dan penilaian yang bersifat subjektif tergantung dari ketua tim. dengan spk maka hasil penilaian akan bersifat objektif dan dapat digunakan untuk pemberian bonus gaji kepada pegawai dengan penilaian yang lebih akurat. implementasi kode dalam sistem qr akan memudahkan pegawai dalam absensi dan merekap data kehadiran. sehingga bisa menjadi bahan evaluasi untuk perusahaan untuk meningkatkan efektif dan efisiensi dalam perusahaan. adapun kriteria penilaian pegawai adalah sebagai berikut; produktivitas, kualitas desain, kehadiran, komunikasi, dan deadline. dengan adanya spk, maka pemberian bonus pada penggajian pegawai akan lebih objektif dan membantu memonitor kinerja pegawai. berdasarkan hasil percobaan terhadap 5 alternatif, spk yang dibuat memiliki keakurasian sebesar 99.98%"
http://jurusan.tik.pnj.ac.id/repositori/dok/59,TI,"web based,django,inventory",sistem monitor inventory dapur wisma hijau menggunakan django,"penggunaan sistem pencatatan inventory sebagai suatu alat untuk menyampaikan informasi mengenai masuk dan keluarnya item perusahaan baik dari penggunaan atau pembelian item. wisma hijau sebagai penyedia jasa layanan berupa penyediaan ruang pertemuan untuk training, seminar, lokakarya, sarasehan dan sebagainya selain itu wisma hijau juga menyediakan konsumsi bagi para penyewa ruangan dengan paket tersendiri. dalam pencatatan inventory ,selama ini wisma hijau masih melakukan pencatatan inventory secara manual menggunakan ms excel, hal ini tentu saja sulit dilakukan dikarenakan banyaknya item yang masuk dan keluar dari inventory dapur perusahaan,belum lagi permintaan keluar dan masuk item yang masih menggunakkan form print manual menunjukan form tersebut ke admin gudang lalu melanjutkan ke pengeluaran atau pemasukan item.. berdasarkan masalah tersebut maka akan dikembangkan sistem berbasis web yang berfungsi untuk memonitor masuk dan keluarnya item pada inventory. sistem ini dibuat dengan tujuan untuk mengurangi kesalahan serta memudahkan permintaan keluar dan masuk item, dimana permintaan biasanya dilakukan secara manual,dengan web based ini chief product wisma hijau dapat mengirimkan form permintaan item ke admin gudang untuk segera melakukannya pengeluaran dan penerimaan item, mempermudahkan pencatatan permintaan pengeluaran dan pemasukan item,untuk mengatasi masalah dimana pencatatan dilakukan secara manual menjadi catatan yang terkomputerisasi yang juga membantu chief product dan admin gudang berkomunikasi dengan form permintaan pengeluaran dan pemasukan barang yang akan mempengaruhi keluar masuknya item, menghasilkan laporan yang lebih terinci dan terbaru dengan menggunakan metode catatan perpetual yang mencatat perubahan stok setiap terjadinya pemasukan dan pengeluaran item yang telah di setujui oleh admin gudang. pembuatan sistem ini dilakukan dengan cara pengumpulan data, perencanaan sistem, analisa sistem, perancangan sistem serta database."
http://jurusan.tik.pnj.ac.id/repositori/dok/60,TI,"android, forward chaining, kotlin, sistem pakar, skoliosis, treatment",rancang bangun aplikasi sistem pakar berbasis android menggunakan metode forward chaining untuk penentuan treatment skoliosis,"sering kali manusia melalaikan kesehatan mereka, sehingga berujung pada penyakit yang kronis hingga kematian. hal tersebut dipicu karena kurangnya pengetahuan dan kepedulian masyarakat terhadap penyakit terutama yang tergolong penyakit yang tidak popular namun dapat memberi efek serius pada kesehatan seperti skoliosis. skoliosis merupakan kelainan pada rangka tubuh yang berupa kelengkungan tulang belakang. sebanyak 75-85% kasus skoliosis merupakan idopatik, yaitu kelainan yang tidak diketahui penyebabnya. sekitar 3-5% warga indonesia rentan terhadap skoliosis. banyak kasus dimana penderita skoliosis tidak menangani skoliosisnya dengan baik dikarenakan mereka terkendala masalah biaya dan takut. kurangnya pengetahuan dan kepedulian masyarakat terhadap skoliosis menjadi salah satu faktor terlambatnya penanganan terhadap penderita skoliosis yang sudah terlanjur mengalami progress. padahal untuk penderita yang memiliki kurva di bawah 40 derajat bisa dikurangi risikonya. oleh karena itu perlu dilakukan penanganan atau treatment yang tepat. penderita harus datang dan berkonsultasi dengan dokter spesialis ortopedi untuk mengetahuinya. biaya untuk tiap konsultasi cukup mahal bagi beberapa orang. untuk mengatasi permasalahan tersebut, penelitian ini bertujuan untuk merancang bangun aplikasi sistem pakar berbasis android menggunakan metode forward chaining untuk penentuan treatment skoliosis. aplikasi sitem pakar ini dikembangkan menggunakan metode forward chaining dengan bahasa pemrograman kotlin. aplikasi ini akan menirukan keahlian dari pakar (dokter spesialis ortopedi). berdasarkan pengujian yang dilakukan terhadap 5 data user, dihasilkan tingkat akurasi sebesar 80%. dengan demikian aplikasi ini sudah mampu melakukan proses penentuan treatment skoliosis berdasarkan gejala, dengan hasil yang baik dan telah memenuhi kebutuhan pengguna."
http://jurusan.tik.pnj.ac.id/repositori/dok/74,TI,"sistem pendukung keputusan, agenda alternatif terbaik, metode topsis.",rancang bangun aplikasi manajemen kegiatan harian menggunakan algoritma technique for others reference by similarity to ideal solution berbasis android,"menentukan agenda terbaik dari beberapa agenda pada sebuah keseharian mungkin terbilang mudah. tapi hal itu tidak dapat dikatakan mudah jika keputusan itu harus dilakukan dengan mempertimbangan prosedur salah satu perusahaan tertentu. pt nashta global utama merupakan salah satu perusahaan yang bergerak di bidang jasa teknologi informasi dimana pt ini menjadi tempat untuk penelitian bagi penulis menerapkan sistem aplikasi manajemen kegiatan harian. perusahaan yang mengedepankan integritas yakni kedisiplinan, sikap, dan kemampuan pengembangan diri tersebut membuat penulis dapat menyelesaikan sistem aplikasi yang didukung dengan fitur-fitur manajemen agenda salah satunya fitur sistem pendukung keputusan. pada laporan ini dibutuhkan data primer untuk algoritma topsis yang penulis gunakan berjumlah 5 kriteria pendukung keputusan yaitu jenis agenda (a1) diperoleh dari agenda yang dilakukan para karyawan, jabatan (a2) diperoleh dari jabatan atau posisi karyawan serta seseorang yang akan dihadapi pada suatu pertemuan, status (a3) diperoleh dari sifat pertemuan yang akan dilakukan, jarak (a4) diperoleh dari seberapa jauh tempat pertemuan dengan posisi perusahaan, dan presensi (a5) diperoleh dari status kehadiran pengguna pada perusahaan. sedangkan data sekunder diperoleh dari tulisan ilmiah dan studi literatur. hasil dari penelitian ini adalah aplikasi yang dibuat berjalan cukup baik dengan data responden yang terlampir pada laporan."
http://jurusan.tik.pnj.ac.id/repositori/dok/83,TI,posyandu; kader posyandu; pendaftaraan posyandu; nfc; android; grafik; aplikasi kader posyandu; pendataan posyandu; smart posyandu;,aplikasi android untuk kader posyandu berbasis near field communication (nfc),"posyandu adalah salah satu bentuk upaya kesehatan bersumberdaya masyarakat (ukbm) yang dilaksanakan oleh, dari dan bersama masyarakat, untuk memberdayakan dan memberikan kemudahan kepada masyarakat guna memperoleh pelayanan kesehatan bagi ibu, bayi dan anak balita. dalam pelaksanaan kegiatan posyandu masih melakukan pendataan secara manual sering kali para kader posyandu mengalami kesulitan dalam hal perekapan data dan pelaporan data seperti data pasien posyandu yang hilang, tidak terbaca, tidak ditulis dan tidak disimpan dengan baik sehingga pelaporan kepada dinas kesehatan dan kelurahan menjadi tidak lengkap. dalam penelitian ini dilakukan pembuatan aplikasi posyandu terintegrasi e-ktp dengan pemanfaatan teknologi near field communication (nfc) berbasis android. pemanfaatan teknologi nfc ini memungkinkan untuk melakukan integrasi dengan e-ktp sehingga proses pendataan bisa dilakukan dengan cepat dan tepat. aplikasi posyandu yang berbasis android ini juga akan memudahkan para kader dalam melakukan perekapan data hanya dengan menggunakan smartphone android para kader posyandu tersebut. aplikasi posyandu ini juga memberikan informasi tentang grafik pertumbuhan anak yang diperoleh dari hasil olah data yang terdaftar. aplikasi ini mencakup sistim 5 langkah pada posyandu untuk bayi atau balita."
http://jurusan.tik.pnj.ac.id/repositori/dok/84,TI,"al-qur’an, gamifikasi, hafalan, audio fingerprint",rancang bangun aplikasi gamifikasi untuk hafalan al-quran menggunakan audio fingerprint berbasis android,"bagi umat islam, menghafal al-qur'an adalah salah satu keutamaan dalam mengamalkan kitab suci al-qur’an, seseorang biasanya akan menghafal setelah mereka bisa baca al-quran dengan lancar. biasanya seseorang memulai menghafal al-qur'an dimulai dari surah al-qur'an yang terakhir, karena jauh lebih mudah untuk menghafal dan dapat langsung di praktekan dalam ibadah. masalah nya adalah bagaimana mereka bisa menghafalnya tanpa merasa bosan dan termotivasi?, solusi nya adalah pembelajaran dengan sistem gamifikasi. dengan sistem gamifikasi mereka dapat termotivasi dan ingin menghafal secara terus menerus dengan cara yang menyenangkan. sistem gamifikasi memberikan hadiah setelah mereka menyelesaikan misi tantangan, dan dapat melihat hasil poin yang di peroleh orang lain. dalam menghafal perlu pengecekan apakah hafalan orang tersebut sudah benar atau tidak, muncul. pertanyaan bagaimana sistem dapat mengecek hafalan tersebut? audio fingerpeint adalah salah satu solusi nya. sidik jari audio berfungsi sebagai pembanding bacaan pengguna dalam bentuk rekaman dengan qori terverifikasi dalam bentuk audio dan dapat dianalisa persamaan nya, sehingga dapat mengecek hafalan dalam bentuk bacaan orang itu sesuai atau salah jika dibandingkan dengan bacaan qori. dalam tulisan ini, semoga aplikasi tersebut dapat membantu penghafal al-qur’an untuk menghafal qur'an tanpa merasa bosan, selalu ingin"
http://jurusan.tik.pnj.ac.id/repositori/dok/88,TI,"alpha testing, beta testing, laravel, stress testing, prototype",rancang bangun aplikasi pembeli dan penjual pada marketplace produk laut berbasis website,"pasar ikan muara angker merupakan pusat pasar tradisional yang menjual berbagai macam produk hasil tangkap laut dari para pedagang besar yang mendapat ikan langsung dari para nelayan pada saat ini, para pedagang pasar ikan muara angke mengalami kesulitan dalam memasarkan produk hasil lautnya dan penyeragaman harga. para pedagang menerima pesanan melalui whatsapp untuk diantar ke rumah pelanggan. ibu-ibu pekerja sebagai pembeli, mengalamai kesulitan untuk membeli produk laut yang masih segar karena tidak memiliki waktu untuk berbelanja di pasar atau supermarket. diharapkan marketplace mall ikan dapat memberikan solusi kepada para pedagang untuk menjualkan produk laut mereka dengan harga yang seragam dan memberikan solusi untuk ibu-ibu pekerja dalam mencari produk laut segar dengan harga terjangkau. metode pengembangan sistem yang digunakan adalah protoype. pembuatan website dilakukan menggunakan framework laravel dan menggunakan database postgresql. pengujian alpha testing dilakukan untuk menuji keseluruhan fungsi sistem. pengujian beta testing untuk menguji lapangan dimana pengguna yang akan menggunakan sistem akan melakukan user acceptance test. metode pengujian yang digunakan dalam alpha testing adalah metode black box. pengujian stress testing dilakukan untuk menguji performa sistem. hasil dari pengujian stress testing adalah diperoleh informasi bahwa sistem website yang dibangun hanya dapat menampung hingga 200 user oleh karena itu diperlukan pengembangan lebih lanjut agar website dapat digunakan oleh banyak user."
http://jurusan.tik.pnj.ac.id/repositori/dok/89,TI,"item-based collaborative filtering, pearson correlation-based similarity, rekomendasi produk, weighted sum.",pembuatan modul sistem rekomendasi pembelian produk dengan metode collaborative filtering,"mall ikan merupakan sebuah marketplace yang bergerak dibidang penjualan produk laut. banyaknya jumlah produk yang ditawarkan, membuat beberapa pelanggan kesulitan dalam menentukan pilihan mengenai produk apa yang pelanggan pilih dan cocok dengan selera pelanggan. hal ini yang menjadikan perlunya sebuah sistem rekomendasi yang mampu memberikan rekomendasi produk yang sesuai selera pelanggan untuk memudahkan dalam memilih produk yang akan dibeli. penelitian ini menggunakan metode item-based collaborative filtering, dimana sistem akan mencari kesamaan model pembelian (similarity item) dengan yang lainnya. selanjutnya, sistem akan mencari rating antara item-item berdasarkan tingkat kemiripan yang ada. setelah rating antar item didapat, maka rating ini akan digunakan dihitung nilaikemiripan antara item dengan menggunakan pendekatan pearson correlation-based similarity. hasil dari dari perhitungan kemiripan antar item akan digunakan untuk tahap selanjutnya. tahapan ini memprediksi nilai rating yang belum pernah dilakukan oleh pelanggan terhadap item tertentu. pendekatan ini menggunakan rumus weigted sum yang nilai prediksinya akan dijadikan rekomendasi kepada pelanggan"
http://jurusan.tik.pnj.ac.id/repositori/dok/91,TI,"absensi, android, google calendar, les privat, penjadwalan, qr code",modul guru dengan google calendar untuk penjadwalan les privat dan qr code untuk absensi,"bekerja sebagai guru privat merupakan salah satu pekerjaan sampingan yang bersifat umum. tingginya permintaan terhadap guru privat membuat pekerjaan tersebut menjadi pilihan pekerjaan yang cukup menjanjikan. guru privat dapat dijadikan sebagai pekerjaan sampingan bagi murid sma, mahasiswa, dan guru sekolah untuk mendapatkan penghasilan tambahan. selain itu, pekerjaan sebagai guru privat membuka kesempatan bagi orang-orang yang sebelumnya belum pernah mengambil profesi sebagai pengajar, untuk dapat berlatih dengan mengajar murid dengan jumlah yang jauh lebih sedikit. tetapi, salah satu permasalahan yang dihadapi guru privat adalah kesulitan dalam melakukan penjadwalan di mana terdapat bentrok jadwal bagi guru privat yang memiliki banyak murid. permasalahan lainnya yaitu adalah absensi, di mana mayoritas guru privat masih menggunakan kertas untuk mencatat pertemuan belajar dengan murid sehingga rekapan absen di setiap akhir bulan memakan waktu dan usaha yang cukup banyak dan kurang efisien, terutama apabila kertas absensi yang digunakan tidak lengkap, rusak, atau hilang. dari permasalahan tersebut, maka hadir easy private yang merupakan aplikasi berbasis android yang bertujuan untuk membantu guru-guru privat dalam mengelola jadwal dan absensinya. aplikasi easy private memanfaatkan teknologi google calendar untuk membantu penjadwalan dan teknologi qr code untuk melakukan absensi dengan cepat dan efisien sehingga guru privat tidak perlu lagi melakukan rekap absen di setiap akhir bulan."
